Age,AgeA,AgeB,AgeC,AgeD,Ed,LowEd,HighEd,Wantsmore,MoreYes,MoreNo,CountNotusing,Using,Percentuse,UsingMultiClass,UsingBinom
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,1
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
30-39,0,0,1,0,high,0,1,no,0,1,68,78,1.147058824,High,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,1
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
40-49,0,0,0,1,high,0,1,no,0,1,12,31,2.583333333,FirstQ,0
